"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
2,7008,"v_mfma_f32_16x16x16_f16 v[6:9], v[72:73], v[76:77], v[6:9]",254,1016,0,0,""
2,7016,"v_mfma_f32_16x16x16_f16 v[2:5], v[74:75], v[70:71], v[2:5]",254,4064,3048,0,""
2,7024,"ds_read2_b64 v[68:71], v17 offset0:16 offset1:20",254,1016,0,0,""
2,7032,"v_mfma_f32_16x16x16_f16 v[6:9], v[74:75], v[78:79], v[6:9]",254,3048,2032,0,""
2,7040,"ds_read2_b64 v[72:75], v16 offset0:16 offset1:20",254,1016,0,0,""
2,7048,"ds_read2_b64 v[76:79], v18 offset0:16 offset1:20",254,1016,0,0,""
2,7056,"s_waitcnt lgkmcnt(1)",254,14224,14224,0,""
2,7060,"v_mfma_f32_16x16x16_f16 v[2:5], v[68:69], v[72:73], v[2:5]",254,1016,0,0,""
2,7068,"s_waitcnt lgkmcnt(0)",254,3048,3048,0,""
2,7072,"v_mfma_f32_16x16x16_f16 v[6:9], v[68:69], v[76:77], v[6:9]",254,1016,0,0,""
2,7080,"v_mfma_f32_16x16x16_f16 v[2:5], v[70:71], v[74:75], v[2:5]",254,4064,3048,0,""
2,7088,"ds_read2_b64 v[72:75], v17 offset0:24 offset1:28",254,1016,0,0,""
2,7096,"v_mfma_f32_16x16x16_f16 v[6:9], v[70:71], v[78:79], v[6:9]",254,3048,2032,0,""
2,7104,"ds_read2_b64 v[68:71], v16 offset0:24 offset1:28",254,1016,0,0,""
2,7112,"ds_read2_b64 v[76:79], v18 offset0:24 offset1:28",254,1016,0,0,""
2,7120,"s_waitcnt lgkmcnt(0)",254,18288,18288,0,""
2,7124,"v_mfma_f32_16x16x16_f16 v[2:5], v[72:73], v[68:69], v[2:5]",254,1016,0,0,""
2,7132,"s_barrier",254,2032,2032,0,""
2,7136,"v_mfma_f32_16x16x16_f16 v[6:9], v[72:73], v[76:77], v[6:9]",254,2032,1016,0,""
2,7144,"v_mfma_f32_16x16x16_f16 v[2:5], v[74:75], v[70:71], v[2:5]",254,4064,3048,0,""
2,7152,"v_mfma_f32_16x16x16_f16 v[6:9], v[74:75], v[78:79], v[6:9]",254,4064,3048,0,""
2,7160,"s_add_i32 s2, s2, 8",254,1016,0,0,""
2,7164,"v_add_u32_e32 v12, 0x100, v12",254,1016,0,0,""
2,7172,"s_cmpk_lt_u32 s2, 0x3f0",254,1016,0,0,""
2,7176,"v_add_u32_e32 v21, 0x100, v21",254,1016,0,0,""
2,7184,"s_waitcnt vmcnt(8)",254,37720,37720,0,""
2,7188,"ds_write2_b64 v22, v[32:33], v[34:35] offset1:1",254,4964,0,672,""
2,7196,"ds_write2_b64 v30, v[0:1], v[10:11] offset1:1",254,4964,0,116,""
2,7204,"s_waitcnt vmcnt(7)",254,85736,85736,0,""
2,7208,"ds_write2_b64 v20, v[36:37], v[38:39] offset1:1",254,6064,1100,0,""
2,7216,"s_waitcnt vmcnt(6)",254,16952,16952,0,""
2,7220,"ds_write2_b64 v23, v[40:41], v[42:43] offset1:1",254,5364,400,0,""
2,7228,"s_waitcnt vmcnt(5)",254,17640,17640,0,""
2,7232,"ds_write2_b64 v24, v[44:45], v[46:47] offset1:1",254,5920,956,0,""
2,7240,"s_waitcnt vmcnt(4)",254,17644,17644,0,""
2,7244,"ds_write2_b64 v25, v[48:49], v[50:51] offset1:1",254,5124,160,0,""
2,7252,"s_waitcnt vmcnt(3)",254,10324,10324,0,""
2,7256,"ds_write2_b64 v26, v[52:53], v[54:55] offset1:1",254,5632,668,0,""
2,7264,"s_waitcnt vmcnt(2)",254,5332,5332,0,""
2,7268,"ds_write2_b64 v27, v[56:57], v[58:59] offset1:1",254,5336,372,0,""
2,7276,"s_waitcnt vmcnt(1)",254,10224,10224,0,""
2,7280,"ds_write2_b64 v28, v[60:61], v[62:63] offset1:1",254,5576,612,0,""
2,7288,"s_waitcnt vmcnt(0)",254,11120,11120,0,""
2,7292,"ds_write2_b64 v29, v[64:65], v[66:67] offset1:1",254,5336,372,0,""
2,7300,"s_cbranch_scc1 65400",254,1016,0,116,""
2,7304,"s_waitcnt lgkmcnt(0)",2,112,112,0,""
2,7308,"s_barrier",2,632,632,0,""
2,7312,"ds_read2_b64 v[20:23], v17 offset1:4",2,8,0,0,""
2,7320,"ds_read2_b64 v[24:27], v16 offset1:4",2,8,0,0,""
2,7328,"ds_read2_b64 v[28:31], v18 offset1:4",2,8,0,0,""
2,7336,"s_waitcnt lgkmcnt(1)",2,136,136,0,""
2,7340,"v_mfma_f32_16x16x16_f16 v[0:3], v[20:21], v[24:25], v[2:5]",2,8,0,0,""
2,7348,"s_movk_i32 s2, 0x3400",2,8,0,0,""
2,7352,"v_mov_b32_e32 v12, 0x9c00",2,8,0,0,""
2,7360,"v_mad_u32_u24 v12, v15, s2, v12",2,8,0,0,""
2,7368,"s_waitcnt lgkmcnt(0)",2,8,8,0,""
2,7372,"v_mfma_f32_16x16x16_f16 v[4:7], v[20:21], v[28:29], v[6:9]",2,8,0,0,""
2,7380,"v_cmp_gt_u32_e32 vcc, 8, v15",2,8,0,0,""
2,7384,"v_mul_u32_u24_e32 v32, 0x3400, v15",2,8,0,0,""
2,7392,"s_mov_b32 s3, 0x27000",2,8,0,24,""
2,7400,"ds_read2_b64 v[8:11], v17 offset0:8 offset1:12",2,8,0,0,""
2,7408,"v_mfma_f32_16x16x16_f16 v[0:3], v[22:23], v[26:27], v[0:3]",2,8,0,0,""
2,7416,"ds_read2_b64 v[24:27], v18 offset0:8 offset1:12",2,8,0,0,""
2,7424,"s_and_b32 s1, s1, 0xffff",2,8,0,0,""
2,7432,"v_mfma_f32_16x16x16_f16 v[4:7], v[22:23], v[30:31], v[4:7]",2,16,8,0,""
2,7440,"ds_read2_b64 v[20:23], v16 offset0:8 offset1:12",2,8,0,0,""
2,7448,"s_waitcnt lgkmcnt(0)",2,136,136,0,""
2,7452,"v_mfma_f32_16x16x16_f16 v[0:3], v[8:9], v[20:21], v[0:3]",2,8,0,0,""
2,7460,"v_mfma_f32_16x16x16_f16 v[4:7], v[8:9], v[24:25], v[4:7]",2,32,24,0,""
2,7468,"v_mfma_f32_16x16x16_f16 v[0:3], v[10:11], v[22:23], v[0:3]",2,32,24,0,""
2,7476,"ds_read2_b64 v[20:23], v17 offset0:16 offset1:20",2,8,0,0,""
2,7484,"ds_read2_b64 v[28:31], v16 offset0:16 offset1:20",2,8,0,0,""
2,7492,"v_mfma_f32_16x16x16_f16 v[4:7], v[10:11], v[26:27], v[4:7]",2,16,8,0,""
2,7500,"ds_read2_b64 v[8:11], v18 offset0:16 offset1:20",2,8,0,0,""
2,7508,"ds_read2_b64 v[24:27], v17 offset0:24 offset1:28",2,8,0,0,""
2,7516,"s_waitcnt lgkmcnt(2)",2,112,112,0,""
2,7520,"v_mfma_f32_16x16x16_f16 v[0:3], v[20:21], v[28:29], v[0:3]",2,8,0,0,""
2,7528,"s_waitcnt lgkmcnt(1)",2,24,24,0,""
2,7532,"v_mfma_f32_16x16x16_f16 v[4:7], v[20:21], v[8:9], v[4:7]",2,8,0,0,""
2,7540,"v_mov_b32_e32 v8, 0x6800",2,8,0,0,""
2,7548,"v_mad_u32_u24 v20, v15, s2, v8",2,8,0,0,""
2,7556,"v_mad_u32_u24 v21, v15, s2, s2",2,8,0,0,""
2,7564,"v_mfma_f32_16x16x16_f16 v[0:3], v[22:23], v[30:31], v[0:3]",2,8,0,0,""
2,7572,"ds_read2_b64 v[28:31], v16 offset0:24 offset1:28",2,8,0,8,""
2,7580,"ds_read2_b64 v[16:19], v18 offset0:24 offset1:28",2,8,0,0,""
2,7588,"s_mov_b32 s2, 0x68000",2,8,0,0,""
2,7596,"v_mfma_f32_16x16x16_f16 v[8:11], v[22:23], v[10:11], v[4:7]",2,8,0,0,""
2,7604,"v_or_b32_e32 v22, s8, v13",2,8,0,0,""
2,7608,"v_or_b32_e32 v23, s8, v14",2,8,0,0,""
2,7612,"s_waitcnt lgkmcnt(1)",2,80,80,0,""
2,7616,"v_mfma_f32_16x16x16_f16 v[0:3], v[24:25], v[28:29], v[0:3]",2,8,0,0,""
